AddressID,CustomerID,AddressType,AddressLine1,AddressLine2,City
264,123,,805 Al Malaz St.,"Near King Fahad Road, Al Olaya District, Tabuk, Saudi Arabia",Tabuk
265,124,WORK,8587 Al Nakheel St.,"Near King Fahad Road, Al Nakheel District, Riyadh, Saudi Arabia",Riyadh
266,124,WORK,2717 Al Malaz St.,"Apartment 13, Al Rawdah District, Al Ahsa, Saudi Arabia",Al Ahsa
267,124,Home,504 Al Rawdah St.,"Unit 12, Block A, Taif, Saudi Arabia",Taif
268,125,Work,6465 Al Olaya St.,"Apartment 35, Al Malaz District, Najran, Saudi Arabia",Najran
269,125,WORK,9919 Al Shati St.,"Near King Fahad Road, Al Safa District, Tabuk, Saudi Arabia",Tabuk
270,126,Home,6327 Al Faisaliyah St.,"Villa 194, Al Zahra District, Buraidah, Saudi Arabia",Buraidah
271,126,Home,69 Al Yasmin St.,"Unit 42, Block A, Riyadh, Saudi Arabia",Riyadh
272,126,Home,9261 Al Hamra St.,"Unit 85, Block B, Abha, Saudi Arabia",Abha
273,127,Home,3937 Al Hamra St.,"Unit 55, Block E, Taif, Saudi Arabia",Taif
274,127,,4716 Al Hamra St.,"Office 681, Al Faisaliyah District, Medina, Saudi Arabia",Medina
275,127,Home,8418 Al Olaya St.,"Villa 240, Al Zahra District, Jeddah, Saudi Arabia",Jeddah
276,128,Work,8675 Al Malaz St.,"Office 217, Al Faisaliyah District, Al Ahsa, Saudi Arabia",Al Ahsa
277,129,Home,8752 Al Olaya St.,"Suite 321, Al Murabba District, Hail, Saudi Arabia",Hail
278,130,WORK,2500 Al Malaz St.,"Unit 20, Block C, Tabuk, Saudi Arabia",Tabuk
279,131,Home,5486 Al Rawdah St.,"Apartment 28, Al Rawdah District, Abha, Saudi Arabia",Abha
280,131,WORK,4730 Al Yasmin St.,"Unit 62, Block C, Riyadh, Saudi Arabia",Riyadh
281,131,Home,8000 Al Malaz St.,"Apartment 45, Al Murabba District, Jazan, Saudi Arabia",Jazan
282,132,,6885 Al Shati St.,"Villa 7, Al Zahra District, Hail, Saudi Arabia",Hail
283,132,Home,5437 Al Olaya St.,"Near King Fahad Road, Al Malaz District, Hail, Saudi Arabia",Hail
284,132,Home,1605 Al Yasmin St.,"Villa 250, Al Rawdah District, Al Ahsa, Saudi Arabia",Al Ahsa
285,133,WORK,2520 Al Yasmin St.,"Suite 713, Al Murabba District, Yanbu, Saudi Arabia",Yanbu
286,133,WORK,9094 Al Murabba St.,"Apartment 22, Al Shati District, Buraidah, Saudi Arabia",Buraidah
287,133,WORK,5496 Al Olaya St.,"Apartment 16, Al Hamra District, Al Ahsa, Saudi Arabia",Al Ahsa
288,134,home,5782 Al Yasmin St.,"Office 563, Al Nakheel District, Yanbu, Saudi Arabia",Yanbu
289,135,Home,681 Al Murabba St.,"Near King Fahad Road, Al Malaz District, Tabuk, Saudi Arabia",Tabuk
290,135,Work,1743 Al Zahra St.,"Building 14, Floor 6, Yanbu, Saudi Arabia",Yanbu
291,136,home,1894 Al Zahra St.,"Building 23, Floor 8, Al Ahsa, Saudi Arabia",Al Ahsa
292,136,Work,2188 Al Rawdah St.,"Unit 13, Block C, Jeddah, Saudi Arabia",Jeddah
293,137,Work,3940 Al Murabba St.,"Unit 11, Block B, Khobar, Saudi Arabia",Khobar
294,137,,5066 Al Hamra St.,"Building 27, Floor 1, Taif, Saudi Arabia",Taif
295,138,WORK,877 Al Hamra St.,"Building 16, Floor 11, Buraidah, Saudi Arabia",Buraidah
296,139,Home,6570 Al Zahra St.,"Apartment 58, Al Shati District, Jazan, Saudi Arabia",Jazan
297,140,WORK,9484 Al Malaz St.,"Building 23, Floor 7, Al Ahsa, Saudi Arabia",Al Ahsa
298,140,Home,2915 Al Nakheel St.,"Apartment 42, Al Malaz District, Jeddah, Saudi Arabia",Jeddah
299,140,home,8905 Al Olaya St.,"Building 6, Floor 10, Khobar, Saudi Arabia",Khobar
300,141,,7961 Al Shati St.,"Unit 20, Block A, Jeddah, Saudi Arabia",Jeddah
301,141,Work,1441 Al Shati St.,"Office 969, Al Rabwah District, Jazan, Saudi Arabia",Jazan
302,141,Home,7848 Al Zahra St.,"Near King Fahad Road, Al Shati District, Riyadh, Saudi Arabia",Riyadh
303,142,home,9258 Al Nakheel St.,"Suite 208, Al Shati District, Riyadh, Saudi Arabia",Riyadh
304,142,,5042 Al Faisaliyah St.,"Office 664, Al Nakheel District, Dammam, Saudi Arabia",Dammam
305,143,home,7399 Al Shati St.,"Villa 163, Al Yasmin District, Yanbu, Saudi Arabia",Yanbu
306,143,,3709 Al Rawdah St.,"Apartment 53, Al Olaya District, Hail, Saudi Arabia",Hail
307,144,Home,2729 Al Yasmin St.,"Office 170, Al Nakheel District, Al Ahsa, Saudi Arabia",Al Ahsa
308,144,Home,8407 Al Nakheel St.,"Apartment 52, Al Murabba District, Yanbu, Saudi Arabia",Yanbu
309,144,Work,3643 Al Shati St.,"Villa 87, Al Rabwah District, Mecca, Saudi Arabia",Mecca
310,145,Home,4947 Al Rawdah St.,"Apartment 10, Al Olaya District, Taif, Saudi Arabia",Taif
311,145,Work,5697 Al Zahra St.,"Building 13, Floor 5, Yanbu, Saudi Arabia",Yanbu
312,146,Home,9957 Al Malaz St.,"Villa 38, Al Safa District, Abha, Saudi Arabia",Abha
313,146,Home,3591 Al Rawdah St.,"Suite 609, Al Murabba District, Khobar, Saudi Arabia",Khobar
314,147,WORK,9570 Al Shati St.,"Near King Fahad Road, Al Malaz District, Buraidah, Saudi Arabia",Buraidah
315,148,home,9370 Al Zahra St.,"Near King Fahad Road, Al Murabba District, Taif, Saudi Arabia",Taif
316,148,Work,9568 Al Yasmin St.,"Near King Fahad Road, Al Rabwah District, Medina, Saudi Arabia",Medina
317,149,,6916 Al Faisaliyah St.,"Suite 979, Al Shati District, Medina, Saudi Arabia",Medina
318,149,WORK,7361 Al Olaya St.,"Unit 49, Block C, Taif, Saudi Arabia",Taif
319,149,,7118 Al Zahra St.,"Near King Fahad Road, Al Rawdah District, Riyadh, Saudi Arabia",Riyadh
320,150,Home,479 Al Rawdah St.,"Near King Fahad Road, Al Hamra District, Hail, Saudi Arabia",Hail
321,151,,7355 Al Olaya St.,"Building 2, Floor 1, Hail, Saudi Arabia",Hail
322,151,Home,2812 Al Zahra St.,"Suite 377, Al Nakheel District, Taif, Saudi Arabia",Taif
323,152,Home,280 Al Rawdah St.,"Near King Fahad Road, Al Shati District, Khobar, Saudi Arabia",Khobar
324,152,home,8793 Al Yasmin St.,"Near King Fahad Road, Al Malaz District, Jazan, Saudi Arabia",Jazan
325,153,home,1942 Al Hamra St.,"Suite 980, Al Shati District, Hail, Saudi Arabia",Hail
326,153,,8168 Al Zahra St.,"Unit 20, Block D, Yanbu, Saudi Arabia",Yanbu
327,153,WORK,4912 Al Yasmin St.,"Apartment 9, Al Yasmin District, Hail, Saudi Arabia",Hail
328,154,WORK,1127 Al Shati St.,"Office 329, Al Rawdah District, Tabuk, Saudi Arabia",Tabuk
329,154,home,6487 Al Nakheel St.,"Unit 67, Block D, Tabuk, Saudi Arabia",Tabuk
330,155,,1793 Al Shati St.,"Unit 37, Block B, Dammam, Saudi Arabia",Dammam
331,155,,9284 Al Hamra St.,"Near King Fahad Road, Al Zahra District, Taif, Saudi Arabia",Taif
332,156,home,9816 Al Hamra St.,"Apartment 39, Al Shati District, Taif, Saudi Arabia",Taif
333,156,Home,4354 Al Nakheel St.,"Near King Fahad Road, Al Faisaliyah District, Mecca, Saudi Arabia",Mecca
334,156,,5124 Al Nakheel St.,"Building 22, Floor 12, Abha, Saudi Arabia",Abha
335,157,Home,7247 Al Rawdah St.,"Near King Fahad Road, Al Murabba District, Jeddah, Saudi Arabia",Jeddah
336,157,Work,793 Al Hamra St.,"Building 19, Floor 1, Riyadh, Saudi Arabia",Riyadh
337,157,WORK,1401 Al Murabba St.,"Suite 921, Al Rabwah District, Al Ahsa, Saudi Arabia",Al Ahsa
338,158,Work,4374 Al Hamra St.,"Suite 446, Al Nakheel District, Mecca, Saudi Arabia",Mecca
339,158,Home,4108 Al Yasmin St.,"Near King Fahad Road, Al Faisaliyah District, Taif, Saudi Arabia",Taif
340,159,home,5329 Al Zahra St.,"Office 523, Al Safa District, Buraidah, Saudi Arabia",Buraidah
341,159,Home,5549 Al Hamra St.,"Near King Fahad Road, Al Rawdah District, Yanbu, Saudi Arabia",Yanbu
342,159,Work,2337 Al Malaz St.,"Office 511, Al Rabwah District, Dammam, Saudi Arabia",Dammam
343,160,WORK,5675 Al Malaz St.,"Office 759, Al Hamra District, Jazan, Saudi Arabia",Jazan
344,160,WORK,847 Al Faisaliyah St.,"Unit 87, Block E, Abha, Saudi Arabia",Abha
345,160,WORK,7702 Al Yasmin St.,"Office 114, Al Hamra District, Riyadh, Saudi Arabia",Riyadh
346,161,Work,4748 Al Hamra St.,"Building 15, Floor 6, Taif, Saudi Arabia",Taif
347,161,WORK,2990 Al Yasmin St.,"Near King Fahad Road, Al Nakheel District, Buraidah, Saudi Arabia",Buraidah
348,162,Home,57 Al Murabba St.,"Suite 935, Al Faisaliyah District, Khobar, Saudi Arabia",Khobar
349,163,home,9901 Al Hamra St.,"Villa 93, Al Rawdah District, Taif, Saudi Arabia",Taif
350,164,WORK,8537 Al Zahra St.,"Villa 48, Al Yasmin District, Dammam, Saudi Arabia",Dammam
351,164,home,781 Al Murabba St.,"Unit 37, Block B, Jazan, Saudi Arabia",Jazan
352,164,WORK,7599 Al Shati St.,"Office 211, Al Safa District, Hail, Saudi Arabia",Hail
353,165,home,3146 Al Murabba St.,"Unit 65, Block D, Dammam, Saudi Arabia",Dammam
354,165,,2484 Al Shati St.,"Office 191, Al Safa District, Dammam, Saudi Arabia",Dammam
355,165,,4453 Al Malaz St.,"Office 388, Al Faisaliyah District, Taif, Saudi Arabia",Taif
356,166,Home,3734 Al Olaya St.,"Villa 11, Al Olaya District, Abha, Saudi Arabia",Abha
357,167,Work,8725 Al Malaz St.,"Office 454, Al Zahra District, Dammam, Saudi Arabia",Dammam
358,168,Work,9870 Al Yasmin St.,"Villa 134, Al Hamra District, Hail, Saudi Arabia",Hail
359,168,Home,2861 Al Nakheel St.,"Suite 939, Al Yasmin District, Tabuk, Saudi Arabia",Tabuk
360,169,Home,4576 Al Rawdah St.,"Villa 106, Al Rabwah District, Al Ahsa, Saudi Arabia",Al Ahsa
361,169,Home,1206 Al Rawdah St.,"Office 951, Al Zahra District, Najran, Saudi Arabia",Najran
362,169,home,6003 Al Olaya St.,"Building 26, Floor 2, Mecca, Saudi Arabia",Mecca
363,170,Home,6100 Al Nakheel St.,"Suite 739, Al Shati District, Riyadh, Saudi Arabia",Riyadh
364,170,home,9324 Al Hamra St.,"Villa 121, Al Olaya District, Riyadh, Saudi Arabia",Riyadh
365,171,Home,9456 Al Hamra St.,"Office 809, Al Hamra District, Mecca, Saudi Arabia",Mecca
366,172,,9680 Al Olaya St.,"Suite 963, Al Olaya District, Yanbu, Saudi Arabia",Yanbu
367,172,Home,6839 Al Shati St.,"Unit 34, Block D, Buraidah, Saudi Arabia",Buraidah
368,173,Work,5822 Al Faisaliyah St.,"Villa 152, Al Safa District, Abha, Saudi Arabia",Abha
369,173,Work,4662 Al Malaz St.,"Near King Fahad Road, Al Faisaliyah District, Jazan, Saudi Arabia",Jazan
370,174,Work,2673 Al Rawdah St.,"Unit 38, Block D, Jazan, Saudi Arabia",Jazan
371,175,Work,8416 Al Faisaliyah St.,"Near King Fahad Road, Al Zahra District, Buraidah, Saudi Arabia",Buraidah
372,176,,6332 Al Malaz St.,"Near King Fahad Road, Al Murabba District, Buraidah, Saudi Arabia",Buraidah
373,176,home,4978 Al Murabba St.,"Suite 364, Al Yasmin District, Mecca, Saudi Arabia",Mecca
374,176,Home,6773 Al Nakheel St.,"Suite 130, Al Safa District, Medina, Saudi Arabia",Medina
375,177,WORK,7559 Al Nakheel St.,"Unit 83, Block B, Medina, Saudi Arabia",Medina
376,178,home,2261 Al Malaz St.,"Apartment 21, Al Olaya District, Abha, Saudi Arabia",Abha
377,179,WORK,2616 Al Yasmin St.,"Suite 804, Al Yasmin District, Jazan, Saudi Arabia",Jazan
378,179,home,9367 Al Yasmin St.,"Near King Fahad Road, Al Malaz District, Al Ahsa, Saudi Arabia",Al Ahsa
379,180,WORK,9443 Al Malaz St.,"Office 484, Al Olaya District, Abha, Saudi Arabia",Abha
380,180,Work,5183 Al Malaz St.,"Unit 71, Block A, Dammam, Saudi Arabia",Dammam
381,181,WORK,4444 Al Shati St.,"Villa 59, Al Murabba District, Tabuk, Saudi Arabia",Tabuk
382,182,WORK,7648 Al Nakheel St.,"Near King Fahad Road, Al Rawdah District, Abha, Saudi Arabia",Abha
383,182,,5816 Al Faisaliyah St.,"Building 19, Floor 1, Jazan, Saudi Arabia",Jazan
384,183,WORK,6576 Al Malaz St.,"Office 503, Al Olaya District, Buraidah, Saudi Arabia",Buraidah
385,184,Home,3897 Al Faisaliyah St.,"Unit 34, Block A, Mecca, Saudi Arabia",Mecca
386,184,Work,7027 Al Nakheel St.,"Apartment 4, Al Shati District, Hail, Saudi Arabia",Hail
387,184,home,8453 Al Nakheel St.,"Suite 153, Al Safa District, Riyadh, Saudi Arabia",Riyadh
388,185,Home,3888 Al Shati St.,"Office 166, Al Yasmin District, Jeddah, Saudi Arabia",Jeddah
389,186,Work,173 Al Malaz St.,"Unit 77, Block D, Najran, Saudi Arabia",Najran
390,187,Work,7584 Al Shati St.,"Villa 102, Al Murabba District, Jeddah, Saudi Arabia",Jeddah
391,187,WORK,2815 Al Rawdah St.,"Apartment 17, Al Shati District, Al Ahsa, Saudi Arabia",Al Ahsa
392,187,,613 Al Faisaliyah St.,"Apartment 14, Al Murabba District, Najran, Saudi Arabia",Najran
393,188,home,5801 Al Hamra St.,"Suite 514, Al Faisaliyah District, Najran, Saudi Arabia",Najran
394,188,Work,7082 Al Hamra St.,"Building 13, Floor 12, Najran, Saudi Arabia",Najran
395,189,WORK,995 Al Yasmin St.,"Villa 128, Al Zahra District, Khobar, Saudi Arabia",Khobar
396,189,Home,6425 Al Hamra St.,"Villa 72, Al Zahra District, Dammam, Saudi Arabia",Dammam
397,189,home,5290 Al Malaz St.,"Near King Fahad Road, Al Hamra District, Tabuk, Saudi Arabia",Tabuk
398,190,Work,9312 Al Shati St.,"Suite 360, Al Nakheel District, Medina, Saudi Arabia",Medina
399,190,Home,3277 Al Faisaliyah St.,"Suite 701, Al Nakheel District, Al Ahsa, Saudi Arabia",Al Ahsa
400,191,home,9963 Al Murabba St.,"Near King Fahad Road, Al Yasmin District, Jazan, Saudi Arabia",Jazan
401,191,,7694 Al Rawdah St.,"Near King Fahad Road, Al Shati District, Riyadh, Saudi Arabia",Riyadh
402,191,home,1090 Al Murabba St.,"Suite 862, Al Safa District, Jeddah, Saudi Arabia",Jeddah
403,192,home,6577 Al Rawdah St.,"Building 7, Floor 6, Buraidah, Saudi Arabia",Buraidah
404,192,home,479 Al Rawdah St.,"Near King Fahad Road, Al Malaz District, Jazan, Saudi Arabia",Jazan
405,192,,4787 Al Murabba St.,"Suite 978, Al Hamra District, Buraidah, Saudi Arabia",Buraidah
406,193,WORK,4309 Al Shati St.,"Building 17, Floor 10, Abha, Saudi Arabia",Abha
407,193,home,9220 Al Nakheel St.,"Villa 247, Al Nakheel District, Buraidah, Saudi Arabia",Buraidah
408,193,,6871 Al Zahra St.,"Suite 357, Al Rawdah District, Dammam, Saudi Arabia",Dammam
409,194,Home,2922 Al Rawdah St.,"Office 907, Al Shati District, Tabuk, Saudi Arabia",Tabuk
410,195,,1753 Al Faisaliyah St.,"Office 807, Al Yasmin District, Riyadh, Saudi Arabia",Riyadh
411,195,home,9639 Al Yasmin St.,"Near King Fahad Road, Al Zahra District, Tabuk, Saudi Arabia",Tabuk
412,195,Work,8389 Al Shati St.,"Near King Fahad Road, Al Nakheel District, Abha, Saudi Arabia",Abha
413,196,Work,9205 Al Zahra St.,"Building 6, Floor 1, Medina, Saudi Arabia",Medina
414,197,,5806 Al Olaya St.,"Apartment 60, Al Shati District, Dammam, Saudi Arabia",Dammam
415,198,Home,6199 Al Zahra St.,"Villa 227, Al Faisaliyah District, Tabuk, Saudi Arabia",Tabuk
416,198,,1552 Al Nakheel St.,"Building 30, Floor 12, Taif, Saudi Arabia",Taif
417,199,WORK,5646 Al Shati St.,"Near King Fahad Road, Al Malaz District, Yanbu, Saudi Arabia",Yanbu
418,199,Work,5844 Al Zahra St.,"Villa 156, Al Murabba District, Dammam, Saudi Arabia",Dammam
419,199,Work,2189 Al Shati St.,"Building 10, Floor 3, Riyadh, Saudi Arabia",Riyadh
420,200,Work,7935 Al Murabba St.,"Unit 9, Block A, Yanbu, Saudi Arabia",Yanbu
421,201,home,8081 Al Zahra St.,"Villa 75, Al Safa District, Hail, Saudi Arabia",Hail
422,202,WORK,2484 Al Yasmin St.,"Near King Fahad Road, Al Nakheel District, Dammam, Saudi Arabia",Dammam
423,203,home,6147 Al Rawdah St.,"Office 840, Al Faisaliyah District, Yanbu, Saudi Arabia",Yanbu
424,203,home,227 Al Hamra St.,"Building 12, Floor 10, Taif, Saudi Arabia",Taif
425,204,WORK,4536 Al Hamra St.,"Office 740, Al Shati District, Yanbu, Saudi Arabia",Yanbu
426,204,Work,9161 Al Faisaliyah St.,"Office 580, Al Hamra District, Al Ahsa, Saudi Arabia",Al Ahsa
427,205,Work,7416 Al Zahra St.,"Suite 310, Al Malaz District, Yanbu, Saudi Arabia",Yanbu
428,205,Work,2651 Al Olaya St.,"Villa 211, Al Nakheel District, Yanbu, Saudi Arabia",Yanbu
429,205,home,7373 Al Shati St.,"Villa 111, Al Faisaliyah District, Dammam, Saudi Arabia",Dammam
430,206,Home,2193 Al Faisaliyah St.,"Suite 409, Al Olaya District, Riyadh, Saudi Arabia",Riyadh
431,207,,9526 Al Zahra St.,"Unit 82, Block D, Riyadh, Saudi Arabia",Riyadh
432,207,WORK,8215 Al Malaz St.,"Apartment 19, Al Yasmin District, Medina, Saudi Arabia",Medina
433,208,Work,3226 Al Shati St.,"Villa 181, Al Safa District, Abha, Saudi Arabia",Abha
434,208,,7272 Al Rawdah St.,"Building 12, Floor 3, Jeddah, Saudi Arabia",Jeddah
435,209,,3142 Al Murabba St.,"Office 408, Al Faisaliyah District, Al Ahsa, Saudi Arabia",Al Ahsa
436,210,Work,4928 Al Hamra St.,"Office 287, Al Safa District, Al Ahsa, Saudi Arabia",Al Ahsa
437,210,,6584 Al Faisaliyah St.,"Villa 198, Al Malaz District, Najran, Saudi Arabia",Najran
438,210,WORK,1325 Al Rawdah St.,"Suite 359, Al Malaz District, Khobar, Saudi Arabia",Khobar
439,211,Work,8374 Al Nakheel St.,"Villa 89, Al Yasmin District, Al Ahsa, Saudi Arabia",Al Ahsa
440,211,WORK,110 Al Faisaliyah St.,"Unit 88, Block E, Najran, Saudi Arabia",Najran
441,212,home,2820 Al Faisaliyah St.,"Building 4, Floor 11, Tabuk, Saudi Arabia",Tabuk
442,212,WORK,5477 Al Malaz St.,"Near King Fahad Road, Al Rawdah District, Tabuk, Saudi Arabia",Tabuk
443,212,Home,5660 Al Shati St.,"Unit 6, Block B, Buraidah, Saudi Arabia",Buraidah
444,213,,4259 Al Yasmin St.,"Building 19, Floor 8, Khobar, Saudi Arabia",Khobar
445,213,Home,9862 Al Yasmin St.,"Suite 629, Al Safa District, Taif, Saudi Arabia",Taif
446,214,,8745 Al Zahra St.,"Near King Fahad Road, Al Murabba District, Dammam, Saudi Arabia",Dammam
447,214,,6501 Al Rawdah St.,"Villa 124, Al Shati District, Abha, Saudi Arabia",Abha
448,215,WORK,784 Al Yasmin St.,"Near King Fahad Road, Al Zahra District, Najran, Saudi Arabia",Najran
449,215,Work,5338 Al Nakheel St.,"Office 747, Al Yasmin District, Najran, Saudi Arabia",Najran
450,215,WORK,8248 Al Yasmin St.,"Apartment 38, Al Rawdah District, Najran, Saudi Arabia",Najran
451,216,Work,4991 Al Malaz St.,"Near King Fahad Road, Al Shati District, Dammam, Saudi Arabia",Dammam
452,217,,5038 Al Hamra St.,"Apartment 13, Al Rawdah District, Jeddah, Saudi Arabia",Jeddah
453,217,home,2343 Al Zahra St.,"Villa 85, Al Zahra District, Najran, Saudi Arabia",Najran
454,217,home,7809 Al Shati St.,"Building 18, Floor 12, Taif, Saudi Arabia",Taif
455,218,WORK,6181 Al Faisaliyah St.,"Villa 61, Al Yasmin District, Jeddah, Saudi Arabia",Jeddah
456,219,,5091 Al Yasmin St.,"Unit 47, Block D, Tabuk, Saudi Arabia",Tabuk
457,219,Work,7432 Al Olaya St.,"Apartment 4, Al Safa District, Najran, Saudi Arabia",Najran
458,220,Work,7278 Al Olaya St.,"Unit 74, Block D, Tabuk, Saudi Arabia",Tabuk
459,220,,7977 Al Murabba St.,"Apartment 42, Al Murabba District, Yanbu, Saudi Arabia",Yanbu
460,220,Home,302 Al Zahra St.,"Apartment 25, Al Malaz District, Taif, Saudi Arabia",Taif
461,221,WORK,6725 Al Yasmin St.,"Unit 17, Block A, Yanbu, Saudi Arabia",Yanbu
462,222,Work,234 Al Nakheel St.,"Unit 77, Block D, Mecca, Saudi Arabia",Mecca
463,222,home,5617 Al Rawdah St.,"Unit 67, Block C, Tabuk, Saudi Arabia",Tabuk
464,223,Home,838 Al Faisaliyah St.,"Apartment 10, Al Olaya District, Khobar, Saudi Arabia",Khobar
465,224,Home,257 Al Shati St.,"Apartment 32, Al Safa District, Jazan, Saudi Arabia",Jazan
466,224,home,290 Al Nakheel St.,"Villa 211, Al Yasmin District, Abha, Saudi Arabia",Abha
467,225,Work,2524 Al Rawdah St.,"Apartment 16, Al Safa District, Taif, Saudi Arabia",Taif
468,225,Work,5552 Al Olaya St.,"Apartment 24, Al Malaz District, Taif, Saudi Arabia",Taif
469,226,Work,6622 Al Nakheel St.,"Apartment 26, Al Murabba District, Dammam, Saudi Arabia",Dammam
470,226,Work,6989 Al Zahra St.,"Near King Fahad Road, Al Shati District, Medina, Saudi Arabia",Medina
471,227,,4709 Al Zahra St.,"Apartment 26, Al Nakheel District, Al Ahsa, Saudi Arabia",Al Ahsa
472,227,Home,343 Al Yasmin St.,"Suite 517, Al Hamra District, Tabuk, Saudi Arabia",Tabuk
473,228,Work,7050 Al Yasmin St.,"Unit 45, Block B, Abha, Saudi Arabia",Abha
474,228,Home,2939 Al Faisaliyah St.,"Building 30, Floor 3, Jazan, Saudi Arabia",Jazan
475,228,home,4176 Al Shati St.,"Near King Fahad Road, Al Yasmin District, Riyadh, Saudi Arabia",Riyadh
476,229,Home,8188 Al Olaya St.,"Apartment 29, Al Rawdah District, Abha, Saudi Arabia",Abha
477,230,Home,304 Al Murabba St.,"Office 869, Al Rawdah District, Hail, Saudi Arabia",Hail
478,231,WORK,6798 Al Hamra St.,"Unit 83, Block C, Jeddah, Saudi Arabia",Jeddah
479,231,Home,6283 Al Rawdah St.,"Office 777, Al Nakheel District, Riyadh, Saudi Arabia",Riyadh
480,231,Work,6957 Al Hamra St.,"Unit 71, Block E, Hail, Saudi Arabia",Hail
481,232,home,3358 Al Nakheel St.,"Building 10, Floor 1, Jazan, Saudi Arabia",Jazan
482,233,WORK,4935 Al Nakheel St.,"Office 432, Al Shati District, Najran, Saudi Arabia",Najran
483,233,Work,8609 Al Malaz St.,"Unit 39, Block A, Jeddah, Saudi Arabia",Jeddah
484,234,Home,6130 Al Nakheel St.,"Office 183, Al Olaya District, Yanbu, Saudi Arabia",Yanbu
485,235,home,1552 Al Malaz St.,"Unit 56, Block D, Hail, Saudi Arabia",Hail
486,236,WORK,7812 Al Yasmin St.,"Near King Fahad Road, Al Olaya District, Al Ahsa, Saudi Arabia",Al Ahsa
487,236,Home,7555 Al Malaz St.,"Unit 67, Block B, Yanbu, Saudi Arabia",Yanbu
488,237,WORK,4082 Al Murabba St.,"Suite 489, Al Zahra District, Abha, Saudi Arabia",Abha
489,238,Work,5859 Al Nakheel St.,"Near King Fahad Road, Al Safa District, Jeddah, Saudi Arabia",Jeddah
490,238,WORK,7868 Al Shati St.,"Near King Fahad Road, Al Faisaliyah District, Jazan, Saudi Arabia",Jazan
491,239,Work,9984 Al Nakheel St.,"Building 17, Floor 2, Tabuk, Saudi Arabia",Tabuk
492,239,home,6800 Al Malaz St.,"Suite 776, Al Rabwah District, Mecca, Saudi Arabia",Mecca
493,240,home,2550 Al Hamra St.,"Building 20, Floor 6, Tabuk, Saudi Arabia",Tabuk
494,240,Work,3410 Al Malaz St.,"Near King Fahad Road, Al Malaz District, Taif, Saudi Arabia",Taif
495,240,,9144 Al Malaz St.,"Near King Fahad Road, Al Rawdah District, Khobar, Saudi Arabia",Khobar
496,241,Work,8701 Al Nakheel St.,"Near King Fahad Road, Al Shati District, Dammam, Saudi Arabia",Dammam
497,242,,3204 Al Malaz St.,"Villa 65, Al Murabba District, Jeddah, Saudi Arabia",Jeddah
498,242,home,350 Al Faisaliyah St.,"Suite 907, Al Malaz District, Tabuk, Saudi Arabia",Tabuk
499,243,home,1036 Al Zahra St.,"Office 144, Al Yasmin District, Buraidah, Saudi Arabia",Buraidah
500,244,Work,5638 Al Hamra St.,"Near King Fahad Road, Al Malaz District, Medina, Saudi Arabia",Medina
501,245,Work,1627 Al Faisaliyah St.,"Villa 234, Al Shati District, Buraidah, Saudi Arabia",Buraidah
502,245,WORK,1797 Al Murabba St.,"Office 589, Al Nakheel District, Medina, Saudi Arabia",Medina
503,245,,8646 Al Nakheel St.,"Building 23, Floor 1, Medina, Saudi Arabia",Medina
504,246,,6638 Al Zahra St.,"Unit 81, Block E, Al Ahsa, Saudi Arabia",Al Ahsa
